EVENT_ID,EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
748591,123442,201804,15,1653,201804,15,1655,123442,748591,VIRGINIA,51,2018,April,15/04/2018 16:53,15/04/2018 16:55,50.00K,EF1,3.1,175,VANDOLA,WESTOVER HILLS,36.5408,-79.4931,36.5839,-79.4769,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.",This is the first segment in Virginia of a tornado that originated west of Pelham near Dusty Lane in Caswell County of North Carolina at 4:51 PM EST.  It crossed into Pittsylvania County at 4:53 PM EST.  The tornado snapped numerous trees and damaged a few outbuildings.  The tornado crossed into the independent city of Danville at 4:55 PM EST.  It would later continue northward back into Pittsylvania County.,CSV
748593,123442,201804,15,1655,201804,15,1658,123442,748593,VIRGINIA,51,2018,April,15/04/2018 16:55,15/04/2018 16:58,2.60M,EF1,2.2,175,DANVILLE,DANVILLE,36.5839,-79.4769,36.6138,-79.4658,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","This is the second segment in Virginia of a tornado that originated west of Pelham near Dusty Lane in Caswell County of North Carolina at 4:51 PM EST.  The tornado exited Pittsylvania County and entered into the independent city of Danville at 4:55 PM EST.  The tornado damaged or destroyed numerous trees, and several outbuildings were completely destroyed.  Minor roof damage occurred to numerous homes as the tornado crossed over the Westover area within the city limits of Danville.  Private property damage was assessed at about $2.2 million, while utilities and public works cleanup added another $400,000.  By 4:58 PM EST, the tornado exited the city and continued northward back into Pittsylvania County.",CSV
748594,123442,201804,15,1658,201804,15,1710,123442,748594,VIRGINIA,51,2018,April,15/04/2018 16:58,15/04/2018 17:10,1.00M,EF1,8.7,175,WESTOVER HILLS,DRY FORK,36.6138,-79.4658,36.731,-79.422,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","This is the third and final segment in Virginia of a tornado that originated west of Pelham near Dusty Lane in Caswell County of North Carolina at 4:51 PM EST.  After crossing Pittsylvania County and the independent city of Danville, the tornado continued northward and entered Pittsylvania County again at 4:58 PM EST.   Numerous trees were damaged or destroyed, several outbuildings were destroyed, and minor roof damage occurred on numerous houses.  The greatest damage was found on a farm at R and L Smith Road.  Estimated maximum winds were 110 MPH.  By 5:10 PM EST, the tornado finally lifted about two miles southwest of Dry Fork.",CSV
748608,123442,201804,15,1603,201804,15,1604,123442,748608,VIRGINIA,51,2018,April,15/04/2018 16:03,15/04/2018 16:04,124.00K,EF1,0.5,150,MARSHALLTOWN,MARSHALLTOWN,37.535,-80.054,37.541,-80.052,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","A tornado briefly touched down just south of Hawkins Lane and headed northward at 4:03 PM EST.  It crossed Hawkins Lane and Wild Cat Hollow Road before lifting at 4:04 PM EST.  The tornado caused considerable damage to trees, homes, and outbuildings.  Six homes had roof shingles and vinyl siding ripped off by the tornado.  Several outbuildings and garages were destroyed.  The tornado also flipped one truck upside down on to another damaged vehicle, and it also lofted small debris over 100 yards.  The estimated maximum winds were 105 MPH.",CSV
748617,123442,201804,15,1710,201804,15,1711,123442,748617,VIRGINIA,51,2018,April,15/04/2018 17:10,15/04/2018 17:11,200.00K,EF1,0.7,100,CHAMBLISSBURG,CHAMBLISSBURG,37.251,-79.654,37.26,-79.651,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","At 5:10 PM EST, a tornado briefly touched down on the 1800 block of Mead Valley Road about four miles northwest of Moneta.  This tornado caused significant damage to the roof of one home, and it also caused damage to an adjacent barn and outbuilding.  About fifty mature trees were either snapped or uprooted.  Estimated maximum winds were 105 MPH.  By 5:11 PM EST, the tornado lifted near the 10000 block of Dickerson Mill Road.",CSV
748622,123442,201804,15,1756,201804,15,1759,123442,748622,VIRGINIA,51,2018,April,15/04/2018 17:56,15/04/2018 17:59,100.00K,EF1,1.7,400,SPRING MILLS,SPRING MILLS,37.2478,-79.0121,37.2617,-78.9873,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","A tornado touched down about five miles east-southeast of Rustburg near Carwile Road at 5:56 PM EST.  Several trees were uprooted or snapped during the first moments, but the tornado intensified along New Chapel Road.  A roof was blown off a garage, and a manufactured home was moved off its foundation.  In addition, a metal roof from a large shed was also peeled off by the tornado.  The estimated maximum winds reached 90 MPH.  By 5:59 PM EST, the tornado lifted just south of the intersection of New Chapel Road and Bethany Road.",CSV
748623,123442,201804,15,1838,201804,15,1841,123442,748623,VIRGINIA,51,2018,April,15/04/2018 18:38,15/04/2018 18:41,50.00K,EF0,1.5,75,LOWESVILLE,WOODSON,37.724,-79.123,37.742,-79.135,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","At 6:38 PM EST, a weak tornado touched down on the north side of Piney Mountain and just west of Indian Creek Road in a forested area about three miles west-northwest of Lowesville.  It tracked toward the northwest and lifted at 6:41 PM EST about four miles west-northwest of Lowesville.  The tornado only uprooted trees during its time on the ground.",CSV
748628,123442,201804,15,1800,201804,15,1803,123442,748628,VIRGINIA,51,2018,April,15/04/2018 18:00,15/04/2018 18:03,6.10M,EF2,1.1,100,TIMBERLAKE,TIMBERLAKE,37.3264,-79.241,37.3416,-79.2367,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","This is the first segment of a tornado that touched down just south of Waterlink Road near Timberlake in Campbell County at 6:00 PM EST.  The tornado uprooted trees, damaged multiple roofs from homes, damaged several businesses, and flipped several cars.  A total of 28 buildings suffered damage, and five of those buildings were completely destroyed.  The tornado crossed Timberlake Road and exited Campbell County at 6:03 PM EST.  It would continue into the western portion of the independent city of Lynchburg and further northward into Amherst County.",CSV
748629,123442,201804,15,1803,201804,15,1808,123442,748629,VIRGINIA,51,2018,April,15/04/2018 18:03,15/04/2018 18:08,9.60M,EF2,8.6,600,(LYH)GLENN FLD LYNCH,BUNCHER,37.3416,-79.2367,37.4586,-79.1838,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","This is the second segment of a tornado that touched down just south of Waterlink Road near Timberlake in Campbell County at 6:00 PM EST.  The tornado crossed Timberlake Road and entered the independent city of Lynchburg at 6:03 PM EST.  The tornado uprooted trees and caused notable damage to 332 private buildings, and 34 of those buildings were condemned due to the damage.  It also damaged numerous power lines and transformers.  Two people were injured.  At 6:07 PM EST, the tornado left the independent city of Lynchburg, crossed the James River, and continued northward into Amherst County.",CSV
748630,123442,201804,15,1808,201804,15,1825,123442,748630,VIRGINIA,51,2018,April,15/04/2018 18:08,15/04/2018 18:25,4.30M,EF3,10.7,400,DILLARD,SARDIS,37.4586,-79.1838,37.606,-79.163,"A strong cold front with a negatively-tilted upper level trough approached southwest Virginia.  Plenty of wind shear with modest instability made conditions ripe for large hail, damaging winds, and tornadoes.  The thunderstorms ahead of the cold front became strong enough to produce six tornadoes across portions of southwest Virginia.  While the first tornado originally formed in Caswell County of North Carolina and crossed into Virginia, the other five all touched down in Virginia.  These tornadoes caused significant damage within the cities of Danville and Lynchburg and within the town of Elon in Amherst County.  It is the first time ever since storm data records began in 1950 that a tornado struck inside the city limits of Lynchburg.","This is the third and final segment of a tornado that touched down just south of Waterlink Road near Timberlake in Campbell County at 6:00 PM EST. The tornado crossed through the independent city of Lynchburg and eventually tracked over the James River into Amherst County at 6:08 PM EST.  This was only the third EF3 tornado to occur in the NWS Blacksburg forecast since 1950, and was the longest track tornado within the state of Virginia for the NWS Blacksburg forecast area. The tornado reached its peak intensity with estimated maximum winds of 150 MPH as it crossed Route 130 and entered the town of Elon.  A total of 166 homes suffered damage, and 22 of those homes were considered a total loss.  A motor home was carried about thirty feet and tipped over.  The hardest hit locations were along Nottaway Drive and Deerfield Drive.  Seven people were injured and taken to the hospital from Elon.  As the tornado continued north-northeastward out of Elon, it snapped or uprooted hundreds of trees and caused more minor roof damage to homes.  At 6:25 PM EST, the tornado finally lifted as it began to head up Shady Mountain Ridge, which is about five and a half miles west-northwest of Amherst.",CSV
748693,124784,201804,7,17,201804,7,30,124784,748693,LOUISIANA,22,2018,April,07/04/2018 00:17,07/04/2018 00:30,150.00K,EF1,7.94,1000,NEALE,DE RIDDER ARPT,30.8495,-93.4594,30.807,-93.3351,"A pair of short waves moved across the region ahead of an approaching cold front. A couple rounds of thunderstorms resulted, with one super cell producing multiple tornadoes.","A tornado touched down near Bob Carsey Road, and blew|down trees and power lines along a section of US 190 west of DeRidder,|near Pine Street and Don Plush Road. Seth Cole Road had a large tree|and power lines were downed. On Graybow Road, several|trees fell, some causing damage to homes and barns. The tornado ended|near Doyle Sharp Road, where several more trees were snapped or blown|down. The max estimated wind speed was 105 MPH.",CSV
748694,124784,201804,7,36,201804,7,37,124784,748694,LOUISIANA,22,2018,April,07/04/2018 00:36,07/04/2018 00:37,50.00K,EF1,1.21,600,CARSON,CARSON,30.783,-93.2684,30.7792,-93.2485,"A pair of short waves moved across the region ahead of an approaching cold front. A couple rounds of thunderstorms resulted, with one super cell producing multiple tornadoes.","A tornado touched down along Ball Road, snapping or uprooting trees along the way.",CSV
748695,124784,201804,7,44,201804,7,55,124784,748695,LOUISIANA,22,2018,April,07/04/2018 00:44,07/04/2018 00:55,300.00K,EF1,8.92,1200,IKES,DRY CREEK,30.7674,-93.1762,30.7119,-93.0406,"A pair of short waves moved across the region ahead of an approaching cold front. A couple rounds of thunderstorms resulted, with one super cell producing multiple tornadoes.","A tornado touched down along LA Hwy 394 to Bundick Lake, damaging several homes. A mobile home lost most of its roof, and several other homes had trees land on them. The tornado blew trees down along LA Hwy 1147 as well. The max estimated wind speed was 105 MPH.",CSV
748696,124784,201804,7,114,201804,7,115,124784,748696,LOUISIANA,22,2018,April,07/04/2018 01:14,07/04/2018 01:15,10.00K,EF0,0.45,100,OBERLIN,OBERLIN,30.5919,-92.8357,30.5876,-92.8301,"A pair of short waves moved across the region ahead of an approaching cold front. A couple rounds of thunderstorms resulted, with one super cell producing multiple tornadoes.",A tornado briefly touched down along Nursery Road blowing downed several trees and damaging a small shed. Max estimated wind speed was 85 MPH.,CSV
748980,124841,201804,3,1706,201804,3,1715,124841,748980,MISSOURI,29,2018,April,03/04/2018 17:06,03/04/2018 17:15,1.50M,EF1,6.7,200,ARBYRD,HORNERSVILLE MEM ARP,36.0022,-90.2311,36.021,-90.1178,A broken line of severe thunderstorms along a strong cold front produced numerous reports of damaging winds and large hail and one tornado during the late afternoon and evening hours of April 3rd.,"The tornado developed near the intersection of County Roads 627 and 638 and moved east. The tornado damaged storage buildings, trees, power poles, and center pivot irrigation systems. A few residences also experienced shingle and roof damage. The tornado turned northeast after crossing State Highway K. The most significant damage was noted along County Road 657 south-southwest of Hornersville. The tornado dissipated in the Hornersville Swamp Conversation Area.",CSV
749099,124866,201805,16,1800,201805,16,1815,124866,749099,MISSOURI,29,2018,May,16/05/2018 18:00,16/05/2018 18:15,3.00K,EF0,5.9,50,QULIN,QULIN,36.6351,-90.337,36.5881,-90.2481,"Scattered strong thunderstorms developed ahead of a weak 500 mb trough over the Ozark Mountain region. The storms occurred in a moderately unstable air mass, with surface-based capes near 1,500 j/kg. One of the storms produced a non-supercell tornado, causing very minor damage.","A non-supercell tornado or landspout touched down along State Highway HH, causing some minor damage. The landspout occurred on the back side of a strengthening thunderstorm. The door was blown off the south side of a shop building and landed on the west side of the shop. The door caught an electrical service wire and tore it down. Very small tree limbs were down. Based on a storm survey from county storm spotters, this EF-0 tornado proceeded southeast to near the community of Qulin.",CSV
749102,124860,201804,14,503,201804,14,505,124860,749102,LOUISIANA,22,2018,April,14/04/2018 05:03,14/04/2018 05:05,100.00K,EF1,1.25,580,PLAISANCE,PLAISANCE,30.6423,-92.1904,30.6387,-92.1698,A cold front pushed through Louisiana with severe weather occurring along the boundary. A few tornadoes were also spawned by the line of thunderstorms.,"A tornado touched down near Christina and Deville Roads, destroying the roof of one home. It crossed St. Andrews Rd, snapping multiple trees and causing minor roof damage to several houses. It then crossed LA-10, downing trees and ending near Aldes Rd. The max estimated wind speed was 110 MPH.",CSV
749104,124860,201804,14,537,201804,14,540,124860,749104,LOUISIANA,22,2018,April,14/04/2018 05:37,14/04/2018 05:40,750.00K,EF2,4.13,650,CARENCRO,CARENCRO,30.3459,-92.048,30.3635,-91.9818,A cold front pushed through Louisiana with severe weather occurring along the boundary. A few tornadoes were also spawned by the line of thunderstorms.,"This tornado touched down between University Ave. and |Patin Rd, damaging several homes before topling a large advertising |billboard and crossing I-49. The tornado damaged several businesses |east of I-49 and continued ENE for several miles, crossing Hwy 1252 |several times and downing multiple trees and branches. It ended |along Arnaudville and Lantier Roads, rolling a metal outbuilding and |RV, and damaging multiple roofs. Max estimated wind speed was 115 MPH.",CSV
749111,124860,201804,14,813,201804,14,814,124860,749111,LOUISIANA,22,2018,April,14/04/2018 08:13,14/04/2018 08:14,500.00K,EF0,0.3,40,LA GORDA,LA GORDA,29.6816,-91.2742,29.6806,-91.2694,A cold front pushed through Louisiana with severe weather occurring along the boundary. A few tornadoes were also spawned by the line of thunderstorms.,"A weak tornado briefly touched down near the Plantation Hotel, uplifting a large section of the roof and breaking multiple room windows. The tornado continued southeast across US 90 into the marsh and dissipated. The max estimated wind speed was 80 MPH.",CSV
749343,124573,201805,28,1642,201805,28,1645,124573,749343,COLORADO,8,2018,May,28/05/2018 16:42,28/05/2018 16:45,,EF1,0.01,50,COPE,COPE,39.66,-102.85,39.66,-102.85,"Severe thunderstorms formed the afternoon of Memorial Day.  Fourteen tornadoes were observed by spotters and chasers in the afternoon.  A rare sighting of a tornado was reported from Jackson County.  Some of the strongest storms formed across northeast Colorado, along a surface convergence boundary. The boundary extended from Kit Carson County north into Washington County, and then through Morgan and Weld counties. Intense convection that developed right on top of the boundary generated several tornadoes, with a few occurring simultaneously, especially across extreme southeast Washington County. Most of the tornadoes touched down in open fields and produced just minor crop damage. The heaviest damage occurred in Cope, in southeast Washington County, from an EF-1 tornado.  It caused extensive damage to a carport and garage on the southeast side of town, and downed some trees. The storms also produced hail up to the size of tennis balls in Washington County.  Further west, across the foothills west of Denver and across metro Denver,  instability was weaker and marginally severe hail occurred, including accumulating hail across the south metro Denver.",A tornado touched down and caused extensive damage to a carport and garage.  One pine tree was uprooted.,CSV
749421,124947,201805,30,801,201805,30,803,124947,749421,FLORIDA,12,2018,May,30/05/2018 08:01,30/05/2018 08:03,10.00K,EF0,0.78,50,JOSHUA,JOSHUA,27.1902,-81.7471,27.2011,-81.7501,"Scattered showers and thunderstorms moved north through west central Florida on the morning of the 30th. One of the storms produced a brief tornado touchdown east of Arcadia, destroying a barn.",DeSoto County emergency management reported a barn was destroyed by a brief tornado touchdown east of Arcadia. There were 5 antique cars in the barn at the time that were not damaged.,CSV
749701,125007,201804,22,1425,201804,22,1428,125007,749701,ALABAMA,1,2018,April,22/04/2018 14:25,22/04/2018 14:28,100.00K,EF0,1.59,100,OAK,FOLEY,30.3607,-87.6872,30.3808,-87.6741,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,The tornado first touched down at Anchors Aweigh RV Resort where it overturned 5 RVs. 3 people in the RVs were injured. The tornado continued northeast to just east of the intersection of Highway 59 and CR 20. Minor damage to a convenience store canopy and to the Lowe's were observed. The tornado lifted near the intersection of Pride drive and Juniper Street. Spotty minor tree damage was noted along the path.,CSV
749865,125007,201804,22,1405,201804,22,1406,125007,749865,ALABAMA,1,2018,April,22/04/2018 14:05,22/04/2018 14:06,25.00K,EF0,0.16,25,GASQUE,GASQUE,30.2376,-87.7571,30.2399,-87.7567,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,A strong waterspout moved onshore at the 2200 block of West Beach Boulevard. The tornado produced roof and siding damage to two homes. Several windows were also blown out.,CSV
750132,125066,201805,15,1537,201805,15,1544,125066,750132,ILLINOIS,17,2018,May,15/05/2018 15:37,15/05/2018 15:44,0.00K,EF0,1.84,25,CLARKSDALE,VANDERVILLE,39.4581,-89.3357,39.4404,-89.3099,"A stationary frontal boundary extending across south-central Illinois provided the focus for thunderstorm development during the afternoon and evening of May 15th.  One supercell formed in Christian County and produced an EF-0 tornado east of Palmer.  A second supercell developed further east in Moultrie County, then tracked eastward to the Indiana border producing sporadic wind damage and hail as large as golf balls.","A tornado touched down in an open field 3.7 miles east of Palmer at 4:37pm CDT.  The tornado traveled southeastward, then dissipated about 5.2 miles east-southeast of Palmer at 4:44pm CDT.  No damage was reported.",CSV
750153,125069,201805,27,1530,201805,27,1536,125069,750153,ILLINOIS,17,2018,May,27/05/2018 15:30,27/05/2018 15:36,0.00K,EF0,0.81,25,NEOGA,NEOGA,39.3302,-88.395,39.3217,-88.4055,A dissipating frontal boundary triggered widely scattered strong to severe thunderstorms during the afternoon of May 27th.  The strongest cells produced gusty winds of 50-60 mph and hail as large as ping pong balls.  Another developing cell produced a landspout east of Neoga in Cumberland County.,A weak landspout developed in an open field 3.2 miles east-northeast of Neoga at 4:30pm CDT.  It traveled southwestward and dissipated at 4:36pm CDT about 2.5 miles east of Neoga.  No damage was observed.,CSV
750441,125117,201804,22,1513,201804,22,1518,125117,750441,FLORIDA,12,2018,April,22/04/2018 15:13,22/04/2018 15:18,500.00K,EF1,1.24,50,OCEAN CITY,OCEAN CITY,30.3963,-86.623,30.4136,-86.6174,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,"The tornado moved ashore on Okaloosa Island and produced signification damage to a home on Sailfish Dr. The tornado then moved across Santa Rosa sound and into Fort Walton Beach, producing tree damage and broken windows at St Mary Catholic Church and school. The tornado continued northeast across Robinwood Drive and damaged the roofs of several units in an apartment complex, before finally weakening and lifting just north of Jet Drive. Two minor injuries were reported.",CSV
750530,125147,201804,10,1434,201804,10,1458,125147,750530,FLORIDA,12,2018,April,10/04/2018 14:34,10/04/2018 14:58,,EF0,3.47,60,FT LAUDERDALE,PORT EVERGLADES,26.1284,-80.1344,26.0925,-80.1079,"Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity.","NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades.",CSV
750534,125147,201804,10,1525,201804,10,1536,125147,750534,FLORIDA,12,2018,April,10/04/2018 15:25,10/04/2018 15:36,,EF0,3.21,40,(FLL)FT LAUDRDL INTL,(FLL)FT LAUDRDL INTL,26.08,-80.16,26.065,-80.111,"Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity.","Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean.",CSV
750574,125155,201804,27,1337,201804,27,1343,125155,750574,FLORIDA,12,2018,April,27/04/2018 13:37,27/04/2018 13:43,,EF0,1.98,40,CORAL SPGS,CORAL SPGS,26.298,-80.267,26.286,-80.238,"A weak boundary lifting northward across the state and a cold front moving south down the peninsula brought numerous showers and thunderstorms across the region during the afternoon hours. As this activity interacted with the east coast seabreeze, several storms became severe, leading to a brief tornado and small hail in Broward County.","The tornado touched down south of the Sawgrass Expressway near Country Hills Elementary School just east of Coral Springs Drive. The tornado then continued east-southeast along a discontinuous path, damaging the tops of trees and snapping and breaking off branches and other vegetation, as well as toppling power lines. The tornado damaged a street sign near the intersection of University Drive and Wiles Road, before lifting just south of Wiles Road near NW 85th Avenue.",CSV
750857,125197,201804,14,348,201804,14,349,125197,750857,MISSISSIPPI,28,2018,April,14/04/2018 03:48,14/04/2018 03:49,200.00K,EF1,0.8,150,COLLEGE HILL STATION,ABBEVILLE,34.4462,-89.4618,34.452,-89.4501,A slow moving cold front generated scattered severe thunderstorms that produced damaging winds and a couple of weak tornadoes across north Mississippi on the early morning hours on April 14th.,"The tornado developed in a wooded area west of County Road 215. The tornado damaged the roofs of several homes and farm buildings, and destroyed 3 smaller outbuildings. After crossing CR 215, the tornado caused EF-1 damage to a residence and uprooted several trees in the vicinity. The tornado dissipated roughly one quarter of a mile east of CR 215.",CSV
750858,125197,201804,14,349,201804,14,350,125197,750858,MISSISSIPPI,28,2018,April,14/04/2018 03:49,14/04/2018 03:50,100.00K,EF0,0.5,40,OXFORD,OXFORD,34.3862,-89.4628,34.3871,-89.4548,A slow moving cold front generated scattered severe thunderstorms that produced damaging winds and a couple of weak tornadoes across north Mississippi on the early morning hours on April 14th.,The tornado moved along highway 30 to the east and north of Oxford. The tornado uprooted several trees and caused minor roof damage to homes along highway 30.,CSV
750933,125117,201804,22,1202,201804,22,1203,125117,750933,FLORIDA,12,2018,April,22/04/2018 12:02,22/04/2018 12:03,50.00K,EF0,0.13,25,BARRINEAU PARK,BARRINEAU PARK,30.7319,-87.3892,30.7338,-87.3889,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,There was a brief EF-0 track on Crabtree Church Road. One home suffered single damage and a broken window and a mobile home was shifted on its foundation. There were also several uprooted small trees and numerous large branches broken.,CSV
750934,125007,201804,22,1243,201804,22,1250,125007,750934,ALABAMA,1,2018,April,22/04/2018 12:43,22/04/2018 12:50,100.00K,EF1,3.72,150,BLACKROCK,BLACKROCK,31.7537,-86.4005,31.8056,-86.3837,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,"The EF-1 tornado touched down just prior to crossing Jeffcoast Road, then moved north-northeast destroying a manufactured home, causing moderate damage to a second manufactured home, destroyed a shed, and uprooted and snapped large trees, one of which fell on a vehicle. The tornado was at its widest as it cut through a grove of trees and open fields before crossing Chapel Hill Road. A metal roof was then torn off a barn and thrown one-third of a mile back to the south. The tornado then caused sporadic damage as it passed through mainly wooded areas uprooting and snapping large trees, with one falling on a house causing minor damage, before lifting near Center Ridge Road.",CSV
