,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
329,750858,201804,14,349,201804,14,350,2018,April,14/04/2018 03:49,14/04/2018 03:50,100.00K,EF0,0.5,40,OXFORD,OXFORD,34.3862,-89.4628,34.3871,-89.4548,The tornado moved along highway 30 to the east and north of Oxford. The tornado uprooted several trees and caused minor roof damage to homes along highway 30.,125197
330,750933,201804,22,1202,201804,22,1203,2018,April,22/04/2018 12:02,22/04/2018 12:03,50.00K,EF0,0.13,25,BARRINEAU PARK,BARRINEAU PARK,30.7319,-87.3892,30.7338,-87.3889,There was a brief EF-0 track on Crabtree Church Road. One home suffered single damage and a broken window and a mobile home was shifted on its foundation. There were also several uprooted small trees and numerous large branches broken.,125117
331,750934,201804,22,1243,201804,22,1250,2018,April,22/04/2018 12:43,22/04/2018 12:50,100.00K,EF1,3.72,150,BLACKROCK,BLACKROCK,31.7537,-86.4005,31.8056,-86.3837,"The EF-1 tornado touched down just prior to crossing Jeffcoast Road, then moved north-northeast destroying a manufactured home, causing moderate damage to a second manufactured home, destroyed a shed, and uprooted and snapped large trees, one of which fell on a vehicle. The tornado was at its widest as it cut through a grove of trees and open fields before crossing Chapel Hill Road. A metal roof was then torn off a barn and thrown one-third of a mile back to the south. The tornado then caused sporadic damage as it passed through mainly wooded areas uprooting and snapping large trees, with one falling on a house causing minor damage, before lifting near Center Ridge Road.",125007
332,750935,201804,22,1311,201804,22,1315,2018,April,22/04/2018 13:11,22/04/2018 13:15,100.00K,EF1,2.19,175,HIGHLAND HOME,HIGHLAND HOME,31.9085,-86.3063,31.9362,-86.2883,"The tornado touched down near Daniel Mill Road causing minor tree damage and then passed through mainly wooded areas as it moved north-northeast. The tornado strengthened to an EF-1 before reaching Oliver Myers Road, passing through wooded areas uprooting and snapping large trees as it approached a small lake in the Magnolia Shores area. The tornado caused minor to moderate damage to several homes around the lake, mainly to roofs and siding. The tornado then proceeded through more woods before dissipating.",125007
333,750950,201804,15,1716,201804,15,1717,2018,April,15/04/2018 17:16,15/04/2018 17:17,25.00K,EF1,0.12,25,PORTAGE LAKES,PORTAGE LAKES,41.0131,-81.5541,41.0137,-81.552,An EF1 tornado briefly touched down along Manchester Road in Coventry Township.  The initial touchdown occurred in a restaurant parking lot.  Two signs and a light pole at the restaurant were damaged.  The tornado then crossed Manchester Road and flipped a parked car at a second restaurant.  Another car nearby was spun around several times.  Several tree limbs were also snapped.  No injuries were reported.  This tornado was captured on a security camera video.  The tornado appeared to be on the ground for just over a tenth of a mile.,125211
334,751008,201804,15,1358,201804,15,1400,2018,April,15/04/2018 13:58,15/04/2018 14:00,50.00K,EF0,1.07,75,LAKE WYLIE,LAKE WYLIE,35.085,-81.116,35.097,-81.104,"NWS Storm Survey found the path of a weak tornado that began along Mountainview Road, where large tree branches were broken. The tornado moved very quickly northeast, crossing Highway 55, where it then passed through the Timberlake Subdivision. Several homes in the subdivision sustained roof, siding, and window damage. A number of hardwood trees were also uprooted, with large branches downed from others. A plastic fence also was destroyed. The tornado proceeded northeast, uprooting additional hardwood trees before dissipating near Kerrydale Ct.",125220
335,751230,201805,31,1854,201805,31,1902,2018,May,31/05/2018 18:54,31/05/2018 19:02,70.00K,EF1,3.11,150,WOLF LAKE,WOLF LAKE,37.481,-89.4697,37.504,-89.4211,"A storm survey team estimated peak winds up to 95 mph occurred with this tornado, which touched down along the Mississippi River levee. The tornado passed near the community of Wolf Lake before dissipating at the edge of the Shawnee National Forest just east of Route 3. A very large equipment barn collapsed, and another barn was destroyed. A one-story house was partially shifted off its foundation. All structural damage was between Route 3 and the Mississippi River levee. The tornado was witnessed by at least one trained spotter and several other individuals. Prior to spawning this tornado, the parent storm produced a tornado near Trail of Tears State Park in Cape Girardeau County, Missouri about ten minutes earlier.",125263
336,751231,201805,31,1855,201805,31,1859,2018,May,31/05/2018 18:55,31/05/2018 18:59,7.00K,EF0,1.12,50,WOLF LAKE,WOLF LAKE,37.4662,-89.456,37.4756,-89.4394,"Peak winds were estimated by a National Weather Service survey team near 75 mph.  This weak tornado occurred in close proximity to another tornado about a mile north. Several tree limbs were broken. The roof of a barn was blown in on one side. This tornado also occurred near the Mississippi River between Route 3 and the levee. Prior to spawning this tornado, the parent storm produced a tornado near Trail of Tears State Park in Cape Girardeau County, Missouri about ten minutes earlier.",125263
337,751385,201805,31,1844,201805,31,1849,2018,May,31/05/2018 18:44,31/05/2018 18:49,25.00K,EF1,2.21,150,ORIOLE,MOCCASIN SPGS,37.453,-89.5378,37.4637,-89.4998,"Peak winds were estimated near 90 mph. The tornado touched down on Highway V near County Road 607, then moved east across forested and hilly terrain. The tornado lifted as it crossed Highway 177 at the Trail of Tears State Park. Dozens of trees, some large, were broken or uprooted. Several power poles were snapped from fallen trees. The tornado was sighted by numerous people, and video was taken by at least one individual. The parent storm produced two small tornadoes on the other side of the Mississippi River near Wolf Lake, Illinois within the next 10 minutes.",125266
338,751392,201805,3,110,201805,3,113,2018,May,03/05/2018 01:10,03/05/2018 01:13,100.00K,EF1,1.5,100,OZARK AIRPARK ARPT,OZARK AIRPARK ARPT,37.0554,-93.2124,37.0681,-93.1836,"The tornado damage began near the intersection of North 3rd Street and Sunset Road. There was minor damage to roofs and fences. The tornado moved northeast causing additional minor to moderate roof damage, along with snapping trees and destroying out buildings along its path before lifting near the end of Peartree Drive. The tornado was rated an EF-1 with maximum estimate wind speeds up to 95 mph and path of 1.5 miles. The tornado had a width of 100 yards.",125269
339,751393,201805,3,117,201805,3,118,2018,May,03/05/2018 01:17,03/05/2018 01:18,30.00K,EF0,0.29,50,CODY,CODY,37.0921,-93.1038,37.094,-93.0991,An EF-0 tornado briefly touched down with maximum estimated wind speeds up to 80 mph and a path of a quarter of a mile. The tornado had a width of 50 yards. A barn was destroyed and trees were uprooted near the intersection of East Farm Road 186 and Farm Road 241.,125269
340,751396,201805,3,145,201805,3,147,2018,May,03/05/2018 01:45,03/05/2018 01:47,10.00K,EF1,0.78,75,SQUIRES,SQUIRES,36.8435,-92.6028,36.8474,-92.5895,"An EF-1 tornado briefly touched down with maximum wind speeds up to 90 mph and a path width of 75 yards. A roof was blown off a new cattle feeder, lots of limbs down, trees uprooted and snapped. One outbuilding destroyed.",125269
341,751577,201804,6,1851,201804,6,1854,2018,April,06/04/2018 18:51,06/04/2018 18:54,0.00K,EFU,0.59,50,OAKALLA,OAKALLA,30.98,-98.02,30.98,-98.01,A trained spotter reported a tornado northwest of Briggs north of US 183 in northeastern Burnet County. The tornado was short lived and there wasn't any damage reported.,124964
342,751578,201805,22,1200,201805,22,1201,2018,May,22/05/2018 12:00,22/05/2018 12:01,0.00K,EF0,0.01,10,PATSVILLE,PATSVILLE,41.73,-115.92,41.73,-115.92,"The public provided a video showing what appears to be a well developed funnel cloud with a small dust whirl at the base. The tornado was estimated at an elevation around 6500 feet to 7000 feet. Location was estimated based on radar. Due to the remote location of the tornado, no damage was observed or surveyed.",125328
343,751643,201804,22,1325,201804,22,1330,2018,April,22/04/2018 13:25,22/04/2018 13:30,0.00K,EF0,2.56,250,LAPINE,RAMER,31.988,-86.2595,32.0205,-86.2386,"National Weather Service meteorologists surveyed damage in extreme southwest Montgomery County and determined that the damage was consistent with an EF0 tornado, with maximum sustained winds near 80 mph.  The tornado touched down just east of Philadelphia Church Road, northeast of Lapine and west of Grady.  The tornado tracked northeastward and crossed Philadelphia Church Road and Naftel Ramer Road.  The tornado lifted just after it crossed Smiley Ferry Road.  Several trees were uprooted or snapped along the damage path.  The most concentrated area of damage was just as the tornado was lifting near Smiley Ferry Road, but still limited to tree damage.",125336
344,752504,201805,9,1231,201805,9,1233,2018,May,09/05/2018 12:31,09/05/2018 12:33,25.00K,EF0,1.55,70,FENNIMORE,HOMER,43.0307,-90.6464,43.0332,-90.616,"An EF-0 tornado touched down outside of Fennimore along Golf Road. The tornado was on the ground for approximately two minutes and damaged a machine shed, barn, trees and blew windows out of a house.",125462
345,752513,201805,15,1329,201805,15,1334,2018,May,15/05/2018 13:29,15/05/2018 13:34,,EF1,3.88,175,CENTERVILLE,SAUGERTIES SOUTH,42.0814,-74.0019,42.0713,-73.9274,"The tornado path started along Route 212 between Woodstock and Saugerties and moved east through the western and southern part of Saugerties before crossing the Hudson River and ending in Tivoli, just south of the Clermont State Historic Site.||The majority of the tornado damage was rated EF-0, but isolated EF-1 damage was noted. Most of the damage was indirect, from trees falling on homes, other structures, and power lines. Downed trees blocked the southbound exit ramp from the New York State Thruway at the Saugerties exit.",125464
346,752516,201805,15,1334,201805,15,1335,2018,May,15/05/2018 13:34,15/05/2018 13:35,,EF0,0.38,175,VIEWMONTE,VIEWMONTE,42.071,-73.9286,42.0715,-73.9211,"A tornado that touched down between Woodstock and Saugerties in Ulster County crossed the Hudson River into Dutchess County and ended in Tivoli, just south of the Clermont State Historic Site. The damage in Dutchess County was rated EF-0, with several trees damaged or downed.",125464
347,753011,201805,1,1550,201805,1,1600,2018,May,01/05/2018 15:50,01/05/2018 16:00,30.00K,EF0,1.96,25,DONIPHAN,DONIPHAN,40.7427,-98.3604,40.7707,-98.3668,"This tornado touched down approximately 2 miles south of Doniphan and moved north before lifting on the south edge of Doniphan. The tornado was rated an EF-0 with a maximum wind speed estimated to be 75 MPH. This rating was based on damage to an outbuilding and nearby home. The damage to the home was caused by flying debris from the outbuilding. Other structures in the area sustained minor damage, such as broken windows, damage to soffits and garage doors. ||The path was determined from a combination of storm survey information, video, radar data, and other reports. Several reports indicate the possibility of other small circulations near the parent tornado, but the most reliable path information is related to the main parent circulation as given.",124740
348,753012,201805,1,1535,201805,1,1537,2018,May,01/05/2018 15:35,01/05/2018 15:37,50.00K,EF0,0.01,50,MURPHY,MURPHY,40.9156,-98.1455,40.9157,-98.1454,"A nearly stationary landspout tornado occurred northwest of Aurora. This EF-0 tornado had a maximum wind speed estimated to be 70 MPH, which was based upon damage to a center irrigation pivot which was overturned. Several people witnessed this tornado.",124740
349,753016,201805,1,1653,201805,1,1654,2018,May,01/05/2018 16:53,01/05/2018 16:54,0.00K,EF0,2.88,75,CHESTER,CHESTER,40.0021,-97.6111,40.0419,-97.5948,"This EF-0 rated tornado moved in from Republic County, Kansas. The tornado was captured on video by a local farmer. The video and radar was used to determine the time. This tornado did not cause any significant damage as it moved through an open field, and the maximum wind speed was estimated to be 70 MPH.",124740
350,753031,201805,1,1709,201805,1,1710,2018,May,01/05/2018 17:09,01/05/2018 17:10,0.00K,EF0,0.01,25,VICTOR,VICTOR,39.2502,-98.1469,39.2503,-98.1468,"This tornado was captured by video and photograph by a storm chaser. The tornado was rated an EF-0, moving over an open field with an estimated wind speed of 75 MPH.",124741
351,753487,201805,19,2036,201805,19,2038,2018,May,19/05/2018 20:36,19/05/2018 20:38,25.00K,EF1,1,100,BEDFORD CITY,BEDFORD CITY,37.2779,-79.5621,37.2926,-79.5593,"A tornado briefly touched down just south of Mount Olivet Road and moved North-Northeast, lifting before reaching a row of high voltage power lines about one mile Southwest of Hidden Oaks Lane. The tornado traveled over mostly open farmland. Approximately 50 trees were snapped or uprooted but no damage to any structures was noted. Most of the damage was consistent with EF-0, however an isolated damage indicator showed EF-1 damage.",125626
352,753537,201805,27,1758,201805,27,1759,2018,May,27/05/2018 17:58,27/05/2018 17:59,0.00K,EF0,0.1,25,BEAVER CITY,BEAVER CITY,40.9111,-87.3446,40.9116,-87.3429,A brief and weak land spout tornado was observed.  No damage was reported.,125644
353,753688,201805,14,434,201805,14,438,2018,May,14/05/2018 04:34,14/05/2018 04:38,,EF0,1.52,50,LOXAHATCHEE,LOXAHATCHEE,26.7823,-80.2867,26.801,-80.2997,"A EF-0 tornado affected the community of The Acreage during the pre-dawn hours on May 14th. Damage consisted primary of snapped tree branches, uprooted trees and downed fences and power lines along the tornado's path. Several homes suffered minor roof damage in the form of shingles being blown off. Two homes sustained damage to side doors, and one home had a set of window panes blown out. Several sheds were damaged, a few horse stables lost their covering, and a chicken coop was destroyed. Estimated peak wind was in the 75-80 mph range.",125671
354,753752,201804,15,2135,201804,15,2136,2018,April,15/04/2018 21:35,15/04/2018 21:36,150.00K,EF1,0.74,100,KNIGHTDALE WNDLL ARP,HOPKINS,35.8392,-78.4082,35.8499,-78.4086,"An  EF-1  tornado briefly touched down approximately 5 miles north-northwest of Wendell, North Carolina on April 15, 2018.  | |The tornado touched down near Hals Farm Road, just off of Edgemont  |Road. The tornado tracked northward across an area consisting of a  |mixture of trees, a barn, and a few homes, before crossing Sadie  |Drive. The homes near the end of Sadie drive (near the cul-de-sac)  |sustained minor damage to siding and some loss/damage to shingles.  |Numerous trees were uprooted and several pine trees snapped off  |approximately 15 to 25 feet up. An apparent outbuilding was also  |destroyed at this location. The damage here was indicative of a weak  |tornado with approximate peak wind speeds of 87 MPH, or EF-1 on the  |Enhanced Fujita Scale.  | |The tornado continued tracking northward through a wooded area  |causing sporadic damage to trees. The tornado affected several homes  |along Woodie Drive, off of Riley Hill Road, with one sustaining  |significant damage from a tree falling through the roof of the home.  |The tornado then lifted near Riley Hill Road.",125637
355,753901,201804,22,1438,201804,22,1441,2018,April,22/04/2018 14:38,22/04/2018 14:41,25.00K,EF0,1.04,100,ELBERTA,ELBERTA,30.4483,-87.5808,30.4633,-87.5807,"The tornado first touched down near the intersection of County Road 87 and Chatelaine Drive. A few homes experienced shingle damage. Some trees were also uprooted. The|tornado continued moving almost due north, paralleling just east of County Road 87, lifting south of the Dixie Road intersection. Minor tree damage was noted along the path along with isolated instances of very minor structural damage to a few residences.",125007
356,753960,201805,17,1232,201805,17,1235,2018,May,17/05/2018 12:32,17/05/2018 12:35,0.00K,EF0,0.85,50,MONETTE,MONETTE,35.8744,-90.3514,35.8733,-90.3363,Storm spotters reported a weak tornado in a field south of Monette. No damage was reported.,125716
357,754010,201805,28,1439,201805,28,1443,2018,May,28/05/2018 14:39,28/05/2018 14:43,0.00K,EF0,3.45,25,GRANGER,WESTVACO,41.5959,-109.9419,41.6086,-109.8652,A tornado near Granger was well photographed by the general public and reported on local media. The tornado remained over open country and caused no damage.,125730
358,754012,201805,28,1400,201805,28,1401,2018,May,28/05/2018 14:00,28/05/2018 14:01,0.00K,EF0,0.49,20,SOUTH PASS,SOUTH PASS,42.3367,-108.7514,42.3314,-108.758,A brief tornado was reported to the east of South Pass by the public. The tornado remained over open country and caused no damage.,125730
359,754019,201804,15,1607,201804,15,1625,2018,April,15/04/2018 16:07,15/04/2018 16:25,65.00M,EF2,15.15,500,GREENSBORO,OSCEOLA,36.0468,-79.7597,36.2439,-79.6409,"The tornado initially touched down on the north side of I-40 near  |where Willow Road crosses I-40. Damage at this point consisted of  |snapped trees and was consistent with 90 mph wind speeds, or EF-1 on  |the Enhanced Fujita Scale.  | |The tornado remained on the ground as it traveled north toward  |Peeler Elementary School.  Numerous homes in this area were damaged  |along with substantial tree damage.  The tornado wind speeds at this  |location were estimated to be approximately 100 mph.  | |The tornado continued traveling north and reached a peak intensity  |and maximum path width in the Hampton Community and near Hampton  |Elementary School. At this school a large portion of the roof was  |blown off and three adjacent portable classroom buildings  |(manufactured buildings) were completely destroyed and leveled. The  |damage to the main school building was consistent with wind speeds  |around 110 mph (DI 15/DOD 6), while the damage to the adjacent  |portable units was consistent with wind speeds of 135 mph (DI 4/DOD  |12), which is a high-end EF2 on the Enhanced Fujita Scale. It   s  |worth noting that the neighborhoods adjacent to this school  |experienced a wide and substantial path of devastation which  |included snapped and uprooted trees, snapped power poles, homes that  |were pushed off of their foundation, numerous homes that lost most  |or all of their roof cover, and several homes with exterior walls  |blown out. The survey found the width of the tornado, and  |particularly the width of the EF1 and EF2 wind speeds, contributed  |to a particularly wide path of destruction.   | |The tornado then continued north-northeast and mostly remained on  |the ground all the way to the Guilford/Rockingham County line. Along  |the way, the damage consisted mostly of snapped and uprooted trees,  |and roof and siding damage to several additional homes. The tornado  |appeared to produce minor tree damage (with wind speeds 80 mph or  |less) just before crossing into Rockingham County.  | |Finally, the aforementioned path length (16 miles) consists of just  |the Guilford County path.  The tornado continued into Rockingham  |County, and remained on the ground for an additional 17.6 miles.",125637
360,754070,201804,3,1730,201804,3,1733,2018,April,03/04/2018 17:30,03/04/2018 17:33,1.00K,EF0,2.36,75,VEEDERSBURG,STONEBLUFF,40.1525,-87.3217,40.1816,-87.2982,"This EF-0 tornado, with a max wind speed of 75 mph, primarily went across cornfields while glancing two homesteads, where a few large tree branches were downed and one large trash dumpster blown over in a direction opposite from the environmental wind at the time.",125674
361,754075,201804,3,1811,201804,3,1812,2018,April,03/04/2018 18:11,03/04/2018 18:12,25.00K,EF0,0.64,40,LAFAYETTE ARETZ ARPT,BUCK CREEK,40.46,-86.7893,40.4647,-86.7789,"This EF-0 tornado, with a max wind speed of 85 mph, affected one homestead and a thin band of trees. Damage at the homestead included barn skylights being blown out from wind entering an east-facing opening, debris from half an outbuilding`s roof and collapsed wall sent into an adjacent field to the northeast, downed tree branches with one breaking the garage window, and the top horizontal portion of a power pole being broken off. Also, straight-line wind damage was noted south and east of Buck Creek including downed trees and an outbuilding shifted off its foundation.",125674
362,754088,201805,30,1946,201805,30,1948,2018,May,30/05/2018 19:46,30/05/2018 19:48,5.00K,EF0,0.1,30,PLSNT HLL BSHRE ARPT,PLSNT HLL BSHRE ARPT,40.0393,-84.3038,40.0402,-84.3024,"A tornado briefly touched down just south of Ohio Route 718, destroying an outbuilding and causing damage to several trees. The outbuilding was completely destroyed with part of the structure landing on an adjacent garage. Parts of the tin roofing were strewn into adjacent properties and across Ohio Route 718. A photograph taken near the damaged location showed a funnel cloud extending nearly to the ground and eyewitness reports from an adjacent residence confirmed a brief touchdown with debris being lofted into the air.",124616
363,754200,201805,19,1725,201805,19,1729,2018,May,19/05/2018 17:25,19/05/2018 17:29,20.00K,EF1,2.3,100,PLEASANT HOPE,PLEASANT HOPE,37.4785,-93.3062,37.4893,-93.2621,Numerous trees uprooted and large branches broken. One house with roof damage and several outbuildings damaged.,125754
364,754204,201805,19,1728,201805,19,1729,2018,May,19/05/2018 17:28,19/05/2018 17:29,20.00K,EF1,2,100,PLEASANT HOPE,PLEASANT HOPE,37.5025,-93.2799,37.5016,-93.2455,Two barns destroyed. One barn with roof damage. Numerous trees uprooted.,125754
365,754398,201804,15,1912,201804,15,1920,2018,April,15/04/2018 19:12,15/04/2018 19:20,4.00K,EF1,0.88,60,TAVERNIER,TAVERNIER,24.9879,-80.5511,24.9907,-80.5374,"Summary:  A waterspout or funnel cloud was observed backlit by |lightning over Florida Bay shortly before making landfall as a |tornado at Indian Mound Trail of the Indian Waterways subdivision of |Plantation Key, Islamorada. Large gumbo limbo tree limbs were downed |as well as the top of a palm tree, landing 20 yards from streetside |the front steps of a residence. And adjacent residence had a rolling |driveway gate completely dislodged from its mounts, pushed into a |trailered boat and car. The tornado continue to produce mostly |damage to large limbs of hardwood trees, including gumbo limbo and |mahogany, in a path rarely exceeded two residential properties in |width toward the east-northeast. An entire gutter and downspout |system was removed from a residence. Numerous loose items, including |filled trash cans and lawn/patio furniture was moved from the |backyards and understory of homes onto front lawns and streets. Most |of the observed damage in the Indian Waterways community were |consistent with 60 to 70 mph, with possible spot values near 75 mph.||The tornado crossed a patch of mangroves and undeveloped forest, and |reached greatest intensity at San Pedro Catholic Church. There, a |large tree split at the trunk, and an old-growth mahogany was |uprooted, falling toward the east onto a portion of the structure |connecting the rectory with the main church. Fortunately, the upper |portion of the tree did not substantially damage the roof, with no |leaks observed in the downpour that followed. However, several |barrel tiles were removed from the peak ridges forming the hip roof |pattern over the rectory, as well as from the southeast edge of the |church, onto the top of the church's main entrance. Numerous large |limbs were downed toward the east, with lightweight free-standing |signs deposited northward cross the tornado path from right to left.|Estimated wind speeds were maximized in the range of 90 to 100 mph |with maximum width near 60 yards. Good impact reference made to the |observed wind impacts at this location from recent Hurricane Irma, |all having previously been removed or repaired.  ||The tornado continued toward the east-northeast, crossing U.S. |Highway 1 and the Old Highway, but weakened such that only large |tree limbs were downed. From this point, the tornado likely moved |out over the oceanside as a waterspout into Hawk Channel, southwest |of the oceanside entrance to Tavernier Creek.",125794
366,754402,201804,15,1912,201804,15,1920,2018,April,15/04/2018 19:12,15/04/2018 19:20,0.20K,EF0,0.23,20,TAVERNIER,TAVERNIER,25.0021,-80.5197,25.0053,-80.5194,"A second path, likely a continuation as the waterspout made landfall |near Lincoln Avenue on the far southwest portion of Tavernier's |oceanside. Progressive narrowing of the damage path down to nearly |30 yards as well as a turn toward the northwest or north-northwest |was observed.  Impacts lessened from near the waterfront, including |damaged fences and large limbs,gradually down to smaller limbs and |twigs was noted. No further impacts were observed northeast of Lowe |Street.  It is likely the wind speeds 55 to 65 mph were observed, |weakening to below 50 mph roughly 3 blocks from the waterfront.",125794
367,754419,201805,31,1519,201805,31,1524,2018,May,31/05/2018 15:19,31/05/2018 15:24,0.00K,EF0,0.42,50,RICHARDTON,RICHARDTON,46.8122,-102.3243,46.8102,-102.316,"The tornado occurred over rural locations south of Richardton. No damage occurred, therefore the tornado was rated EF0.",125795
368,754662,201805,28,1320,201805,28,1322,2018,May,28/05/2018 13:20,28/05/2018 13:22,0.00K,EF0,0.87,30,PLOVER,PLOVER,42.8511,-94.5836,42.8635,-94.587,Landspout formed under developing thunderstorm in the early afternoon.  Photographed from a few different angles and persisted for a few minutes before dissipating.  Stayed in rural areas between Rolfe and Plover in open agricultural fields.  Did no damage other than to emergent crops.,125810
369,754663,201805,29,1458,201805,29,1501,2018,May,29/05/2018 14:58,29/05/2018 15:01,0.00K,EF0,0.3,30,AMES,AMES,42.0533,-93.5533,42.0576,-93.5542,Video of the landspout was obtained via social media.  A well-formed landspout occurred in open agricultural fields just east of Interstate 35 near Ames.  The landspout remained in ag fields with the only damage to emerging crops as it drifted just west of due north under developing thunderstorms.,125811
370,754756,201805,31,1243,201805,31,1246,2018,May,31/05/2018 12:43,31/05/2018 12:46,0.00K,EF0,0.32,50,EMERSON,EMERSON,47.11,-102.62,47.1098,-102.6131,"The tornado occurred over rural locations northwest of Hirschville. No damage occurred, therefore the tornado was rated EF0.",125795
371,754757,201805,30,1115,201805,30,1130,2018,May,30/05/2018 11:15,30/05/2018 11:30,0.00K,EF0,0.89,50,BORDULAC,BORDULAC,47.3826,-98.9408,47.3709,-98.9327,"This tornado was considered to be a landspout tornado.  It occurred over rural areas east-southeast of Bordoulac, and no damage occurred. Therefore, it was rated EF0.",125870
372,754765,201805,31,1715,201805,31,1717,2018,May,31/05/2018 17:15,31/05/2018 17:17,0.00K,EF0,0.25,50,GLEN ULLIN,GLEN ULLIN,46.9358,-101.83,46.9356,-101.8247,"The tornado occurred over rural locations north of Glen Ullin. No damage occurred, therefore the tornado was rated EF0.",125795
373,754832,201805,24,1715,201805,24,1715,2018,May,24/05/2018 17:15,24/05/2018 17:15,,EF0,0.1,20,SCREVAN,SCREVAN,31.52,-82.05,31.52,-82.05,"EM did a storm survey and confirmed EF0 tornado damage near Burch Farms and Dixie Road in Screven. Several videos of tornado via Wayne County EM Facebook page. A couple of homes had damage, no injuries reported.  The path length and width were unknown but estimated for inclusion of the event in Storm Data.",125892
374,754865,201804,7,1730,201804,7,1738,2018,April,07/04/2018 17:30,07/04/2018 17:38,0.00K,EF0,0.5,10,TABER,TABER,43.32,-112.5703,43.32,-112.5604,Tumbleweeds and tree limbs lifted into the air.,125907
375,754895,201805,9,1550,201805,9,1601,2018,May,09/05/2018 15:50,09/05/2018 16:01,15.00K,EF0,5.22,50,HOLY HILL,HUBERTUS,43.2091,-88.3449,43.2217,-88.2427,"The EF0 tornado caused snapped limbs and trunks, and also uprooted pine trees. There was minimal structural damage to gutters, shingles, and soffits of a few homes and garages.",125912
376,755553,201805,18,1836,201805,18,1837,2018,May,18/05/2018 18:36,18/05/2018 18:37,0.00K,EF0,0.01,25,TASCO,TASCO,39.1744,-100.3019,39.1744,-100.3019,A weak tornado formed south of Tasco near the Gove County line during the development of a thunderstorm.  No information was given regarding the path width or duration of the tornado.,126015
377,755889,201805,28,1841,201805,28,1842,2018,May,28/05/2018 18:41,28/05/2018 18:42,0.00K,EF0,0.26,50,GOODWELL,GOODWELL,36.542,-101.638,36.546,-101.636,"A tornado touched down just south of Goodwell, causing a damage path approximately 50 yards wide and a quarter mile long.  The tornado caused a barn to collapse after lifting the roof off of it.",126088
378,755890,201805,28,1921,201805,28,1924,2018,May,28/05/2018 19:21,28/05/2018 19:24,0.00K,EF1,2.02,200,HARDESTY,HARDESTY,36.622,-101.272,36.644,-101.248,"A brief tornado touched down was photographed or recorded by multiple storm chasers just west of Hardesty. Power lines arched near the touchdown area where a main double pole transmission line was snapped.  Four smaller power poles were also snapped. Damages to fencing, a car port, a large storage container and trees were also noted in a storm survey. The storage container and a watering trough lifted off the ground and were pushed up to 10 to 30 feet.",126088
379,756144,201805,29,1636,201805,29,1637,2018,May,29/05/2018 16:36,29/05/2018 16:37,0.00K,EF0,0.1,50,LAKETON,LAKETON,35.5,-100.57,35.5,-100.57,A brief tornado touchdown occurred in an open field with nothing known to have been damaged.,126090
380,756145,201805,29,1709,201805,29,1710,2018,May,29/05/2018 17:09,29/05/2018 17:10,0.00K,EF0,0.1,50,MOBEETIE,MOBEETIE,35.48,-100.43,35.48,-100.43,A brief tornado touchdown was observed by the Wheeler County Judge and a storm chaser in the area.  The touchdown occurred in an open field with nothing known to have been damaged as a result.,126090
381,756272,201805,20,722,201805,20,743,2018,May,20/05/2018 07:22,20/05/2018 07:43,50.00K,EF1,5.12,50,LEANDER,LIBERTY HILL,30.5905,-97.8241,30.6634,-97.8391,"A National Weather Service storm survey found a weak tornado touched down near Hero Way on the north side of Leander. The team found roof and tree damage just north of this road at several residences. The tornado then tracked north and went parallel to Ronald Reagan Blvd. where they observed tree damage on the west side of the road.  The tornado then crossed Highway 29, weakened considerably, and finally dissipated near the entrance of the Santa Rita Ranch subdivision. The final rating of the tornado is EF1 based on the roof and tree damage seen around Hero Way.  The |remainder of the tornado track had weak EF0 damage. The estimated peak wind speed was 90 mph.",126170
382,756315,201805,14,1735,201805,14,1737,2018,May,14/05/2018 17:35,14/05/2018 17:37,0.00K,EF0,0.27,50,WINFIELD ARPT,WINFIELD ARPT,37.1309,-97.0716,37.1281,-97.0683,"Tornado briefly touched down, knocking down 3 power poles.",126177
383,756316,201805,14,1740,201805,14,1741,2018,May,14/05/2018 17:40,14/05/2018 17:41,0.00K,EF0,0.08,50,ARKANSAS CITY,ARKANSAS CITY,37.09,-97.07,37.0893,-97.069,Very brief touchdown in open country.,126177
384,756324,201805,14,2026,201805,14,2035,2018,May,14/05/2018 20:26,14/05/2018 20:35,0.00K,EF0,2.11,50,MAPLE CITY,MAPLE CITY,37.0407,-96.7519,37.0712,-96.7541,Large electrical transmission lines were downed and a tree was completely uprooted.,126177
385,756345,201805,14,2122,201805,14,2124,2018,May,14/05/2018 21:22,14/05/2018 21:24,0.00K,EF0,0.45,50,CEDAR VALE,CEDAR VALE,37.1165,-96.5284,37.1206,-96.5219,Brief touchdown in open country outside of town.,126177
386,756350,201805,14,2045,201805,14,2056,2018,May,14/05/2018 20:45,14/05/2018 20:56,0.00K,EF2,0.8,75,MAPLE CITY,MAPLE CITY,37.0601,-96.7227,37.0711,-96.7274,Damage to trees with some being uprooted and large electrical transmission lines were downed.,126177
